Asset ID,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
LWPNMA207992,2852,L50031,L,300.5,309.3,1373,48.8,211,0,No Failure
LWPNMA207993,2853,M17712,M,300.5,309.4,1347,50.1,213,0,No Failure
LWPNMA207994,2854,M17713,M,300.5,309.3,1539,39.1,216,0,No Failure
LWPNMA207995,2855,L50034,L,300.5,309.3,1470,40.8,219,0,No Failure
LWPNMA207996,2856,L50035,L,300.5,309.3,1528,37,221,0,No Failure
LWPNMA207997,2857,H32270,H,300.5,309.3,1471,45.2,223,0,No Failure
LWPNMA207998,2858,M17717,M,300.4,309.2,1528,37.2,228,0,No Failure
LWPNMA207999,2859,L50038,L,300.5,309.3,1417,51.5,231,1,Overstrain Failure
LWPNMA208000,2860,L50039,L,300.6,309.4,1549,43.4,233,0,No Failure
LWPNMA208001,2861,H32274,H,300.6,309.4,1463,49.2,235,0,No Failure
LWPNMA208002,2862,L50041,L,300.7,309.5,1479,43.6,240,0,No Failure
LWPNMA208003,2863,L50042,L,300.6,309.5,1867,23,242,0,No Failure
LWPNMA208004,2864,L50043,L,300.6,309.4,1471,44.1,244,0,No Failure
LWPNMA208005,2865,H32278,H,300.6,309.4,1380,47.6,246,1,Tool Wear Failure
LWPNMA208006,2866,H32279,H,300.7,309.7,1623,32.7,0,0,No Failure
LWPNMA208007,2867,L50046,L,300.8,309.7,1997,20.7,5,0,No Failure
LWPNMA208008,2868,H32281,H,300.7,309.6,1390,48.5,7,0,No Failure
LWPNMA208009,2869,L50048,L,300.8,309.7,1418,46.6,12,0,No Failure
LWPNMA208010,2870,L50049,L,300.8,309.7,1519,35.8,14,0,No Failure
LWPNMA208011,2871,M17730,M,300.8,309.7,1519,39.7,16,0,No Failure
LWPNMA208012,2872,M17731,M,300.7,309.6,1536,37.2,19,0,No Failure
LWPNMA208013,2873,L50052,L,300.8,309.6,1680,28.7,22,0,No Failure
LWPNMA208014,2874,H32287,H,300.6,309.4,1555,37.9,24,0,No Failure
LWPNMA208015,2875,L50054,L,300.6,309.5,1471,49.6,29,0,No Failure
LWPNMA208016,2876,M17735,M,300.5,309.4,1877,23.8,31,0,No Failure
LWPNMA208017,2877,M17736,M,300.5,309.3,1578,30.5,34,0,No Failure
LWPNMA208018,2878,M17737,M,300.5,309.4,1655,32.1,37,0,No Failure
LWPNMA208019,2879,H32292,H,300.5,309.4,1502,34.3,40,0,No Failure
LWPNMA208020,2880,M17739,M,300.6,309.4,1367,63.2,45,1,Power Failure
LWPNMA208021,2881,L50060,L,300.7,309.5,1541,37.2,48,0,No Failure
LWPNMA208022,2882,M17741,M,300.6,309.6,1588,37,50,0,No Failure
LWPNMA208023,2883,L50062,L,300.6,309.6,1684,32.8,53,0,No Failure
LWPNMA208024,2884,L50063,L,300.6,309.5,1437,40,55,0,No Failure
LWPNMA208025,2885,L50064,L,300.6,309.6,1409,42.4,57,0,No Failure
LWPNMA208026,2886,M17745,M,300.5,309.5,1320,49.9,59,0,No Failure
LWPNMA208027,2887,H32300,H,300.5,309.5,1635,34.2,62,0,No Failure
LWPNMA208028,2888,M17747,M,300.5,309.5,1691,27.6,67,0,No Failure
LWPNMA208029,2889,M17748,M,300.6,309.6,1365,50,70,0,No Failure
LWPNMA208030,2890,M17749,M,300.7,309.7,1523,38.2,73,0,No Failure
LWPNMA208031,2891,L50070,L,300.6,309.7,1593,32.4,76,0,No Failure
LWPNMA208032,2892,L50071,L,300.6,309.6,1682,30.7,78,0,No Failure
LWPNMA208033,2893,L50072,L,300.7,309.6,1329,54.3,80,0,No Failure
LWPNMA208034,2894,M17753,M,300.7,309.6,1568,35.2,82,0,No Failure
LWPNMA208035,2895,L50074,L,300.7,309.6,1733,24.8,85,0,No Failure
LWPNMA208036,2896,M17755,M,300.7,309.6,1473,48.1,87,0,No Failure
LWPNMA208037,2897,M17756,M,300.7,309.5,1633,31.3,90,0,No Failure
LWPNMA208038,2898,M17757,M,300.6,309.5,1530,40.2,93,0,No Failure
LWPNMA208039,2899,M17758,M,300.6,309.5,1550,40.2,96,0,No Failure
LWPNMA208040,2900,L50079,L,300.6,309.4,1410,40.6,99,0,No Failure
LWPNMA208041,2901,L50080,L,300.5,309.3,1574,33.5,101,0,No Failure
LWPNMA208042,2902,L50081,L,300.6,309.4,1425,40.3,103,0,No Failure
LWPNMA208043,2903,M17762,M,300.6,309.4,1541,35.2,105,0,No Failure
LWPNMA208044,2904,M17763,M,300.7,309.5,1733,26.7,108,0,No Failure
LWPNMA208045,2905,L50084,L,300.6,309.4,2496,13.5,111,0,No Failure
LWPNMA208046,2906,L50085,L,300.6,309.4,1552,36.4,113,0,No Failure
LWPNMA208047,2907,L50086,L,300.6,309.3,1409,38.7,115,0,No Failure
LWPNMA208048,2908,M17767,M,300.6,309.4,1581,35.7,117,0,No Failure
LWPNMA208049,2909,L50088,L,300.7,309.5,1251,59.9,120,0,No Failure
LWPNMA208050,2910,L50089,L,300.7,309.6,1500,44.1,122,0,No Failure
LWPNMA208051,2911,L50090,L,300.6,309.5,1576,38.8,124,0,No Failure
LWPNMA208052,2912,M17771,M,300.7,309.5,1352,44,126,0,No Failure
LWPNMA208053,2913,L50092,L,300.7,309.6,1661,30.3,129,0,No Failure
LWPNMA208054,2914,L50093,L,300.7,309.6,1541,34.6,131,0,No Failure
LWPNMA208055,2915,H32328,H,300.6,309.6,1888,20.5,133,0,No Failure
LWPNMA208056,2916,L50095,L,300.5,309.5,1255,62.1,138,0,No Failure
LWPNMA208057,2917,L50096,L,300.6,309.6,1411,41.6,140,0,No Failure
LWPNMA208058,2918,L50097,L,300.6,309.5,1516,39,142,0,No Failure
LWPNMA208059,2919,M17778,M,300.6,309.5,1492,34,144,0,No Failure
LWPNMA208060,2920,L50099,L,300.6,309.6,1726,30,147,0,No Failure
LWPNMA208061,2921,L50100,L,300.7,309.7,1598,33.7,149,0,No Failure
LWPNMA208062,2922,L50101,L,300.8,309.8,1657,31.1,151,0,No Failure
LWPNMA208063,2923,L50102,L,300.8,309.7,1481,38.1,153,0,No Failure
LWPNMA208064,2924,M17783,M,300.7,309.7,1397,51.3,155,0,No Failure
LWPNMA208065,2925,L50104,L,300.8,309.7,1461,44.3,158,0,No Failure
LWPNMA208066,2926,M17785,M,300.7,309.6,1388,51.1,160,0,No Failure
LWPNMA208067,2927,L50106,L,300.7,309.7,1507,52.4,163,0,No Failure
LWPNMA208068,2928,M17787,M,300.7,309.6,1421,49.8,165,0,No Failure
LWPNMA208069,2929,M17788,M,300.8,309.7,1258,54.9,168,0,No Failure
LWPNMA208070,2930,M17789,M,300.8,309.7,1482,39,171,0,No Failure
LWPNMA208071,2931,H32344,H,300.7,309.6,1403,51.3,174,0,No Failure
LWPNMA208072,2932,L50111,L,300.8,309.7,1373,45.4,179,0,No Failure
LWPNMA208073,2933,L50112,L,300.9,309.7,1460,42.1,181,0,No Failure
LWPNMA208074,2934,M17793,M,300.8,309.7,1751,27.9,183,0,No Failure
LWPNMA208075,2935,M17794,M,300.8,309.6,1546,42.3,186,0,No Failure
LWPNMA208076,2936,M17795,M,300.8,309.7,1680,28.2,189,0,No Failure
LWPNMA208077,2937,M17796,M,300.9,309.7,1394,48.8,192,0,No Failure
LWPNMA208078,2938,L50117,L,300.7,309.6,1810,26,195,0,No Failure
LWPNMA208079,2939,L50118,L,300.7,309.5,1479,34.5,197,0,No Failure
LWPNMA208080,2940,L50119,L,300.9,309.7,1431,41.4,199,0,No Failure
LWPNMA208081,2941,L50120,L,300.9,309.7,2355,14.4,201,0,No Failure
LWPNMA208082,2942,M17801,M,300.7,309.6,1996,19.8,203,1,Tool Wear Failure
LWPNMA208083,2943,L50122,L,300.7,309.5,1461,49.9,0,0,No Failure
LWPNMA208084,2944,H32357,H,300.7,309.5,2007,19.7,2,0,No Failure
LWPNMA208085,2945,L50124,L,300.7,309.6,1505,34.9,7,0,No Failure
LWPNMA208086,2946,H32359,H,300.7,309.6,1925,20.5,9,0,No Failure
LWPNMA208087,2947,M17806,M,300.7,309.5,1622,30.5,14,0,No Failure
LWPNMA208088,2948,L50127,L,300.7,309.5,1592,29,17,0,No Failure
LWPNMA208089,2949,L50128,L,300.7,309.5,1850,24.5,19,0,No Failure
LWPNMA208090,2950,M17809,M,300.7,309.5,1470,48.7,21,0,No Failure
LWPNMA208091,2951,M17810,M,300.7,309.5,1445,46.4,24,0,No Failure
LWPNMA208092,2952,L50131,L,300.7,309.5,1685,31.1,27,0,No Failure
LWPNMA208093,2953,H32366,H,300.7,309.5,1667,30.5,29,0,No Failure
LWPNMA208094,2954,L50133,L,300.7,309.5,1578,35.4,34,0,No Failure
LWPNMA208095,2955,H32368,H,300.6,309.4,1691,28,36,0,No Failure
LWPNMA208096,2956,M17815,M,300.7,309.5,1439,43.8,41,0,No Failure
LWPNMA208097,2957,M17816,M,300.8,309.6,1404,38.7,44,0,No Failure
LWPNMA208098,2958,L50137,L,300.8,309.6,1498,45.8,47,0,No Failure
LWPNMA208099,2959,M17818,M,300.8,309.5,1481,44.5,49,0,No Failure
LWPNMA208100,2960,M17819,M,300.7,309.4,1589,35,52,0,No Failure
LWPNMA208101,2961,L50140,L,300.7,309.5,1467,44.3,55,0,No Failure
LWPNMA208102,2962,L50141,L,300.6,309.4,1654,32.8,57,0,No Failure
LWPNMA208103,2963,L50142,L,300.7,309.5,1508,39.9,59,0,No Failure
LWPNMA208104,2964,M17823,M,300.7,309.6,1439,43,61,0,No Failure
LWPNMA208105,2965,L50144,L,300.7,309.5,1692,30.3,64,0,No Failure
LWPNMA208106,2966,M17825,M,300.7,309.5,1838,24.9,66,0,No Failure
LWPNMA208107,2967,L50146,L,300.6,309.3,1601,40.2,69,0,No Failure
LWPNMA208108,2968,L50147,L,300.6,309.4,1369,51.6,71,0,No Failure
LWPNMA208109,2969,M17828,M,300.6,309.4,1312,45.2,73,0,No Failure
LWPNMA208110,2970,L50149,L,300.6,309.4,1468,44.1,76,0,No Failure
LWPNMA208111,2971,M17830,M,300.6,309.4,1452,39.4,78,0,No Failure
LWPNMA208112,2972,M17831,M,300.7,309.5,1393,43.9,81,0,No Failure
LWPNMA208113,2973,M17832,M,300.6,309.4,1432,44.2,84,0,No Failure
LWPNMA208114,2974,M17833,M,300.6,309.3,1510,46,87,0,No Failure
LWPNMA208115,2975,M17834,M,300.6,309.4,1521,37.2,90,0,No Failure
LWPNMA208116,2976,H32389,H,300.5,309.4,1360,46.2,93,0,No Failure
LWPNMA208117,2977,M17836,M,300.5,309.3,1881,25.5,98,0,No Failure
LWPNMA208118,2978,L50157,L,300.4,309.3,1413,50.3,101,0,No Failure
LWPNMA208119,2979,H32392,H,300.5,309.4,1642,36.2,103,0,No Failure
LWPNMA208120,2980,L50159,L,300.5,309.5,1542,38.5,108,0,No Failure
LWPNMA208121,2981,L50160,L,300.4,309.5,1447,39.3,110,0,No Failure
LWPNMA208122,2982,H32395,H,300.4,309.4,1530,40.4,112,0,No Failure
LWPNMA208123,2983,L50162,L,300.5,309.5,1795,27.7,117,0,No Failure
LWPNMA208124,2984,L50163,L,300.6,309.6,1290,57.4,119,0,No Failure
LWPNMA208125,2985,L50164,L,300.6,309.7,1639,30.4,121,0,No Failure
LWPNMA208126,2986,L50165,L,300.7,309.8,1596,31.5,123,0,No Failure
LWPNMA208127,2987,L50166,L,300.6,309.8,1455,48,125,0,No Failure
LWPNMA208128,2988,M17847,M,300.6,309.8,1659,28.9,127,0,No Failure
LWPNMA208129,2989,M17848,M,300.6,309.8,1532,42.5,130,0,No Failure
LWPNMA208130,2990,L50169,L,300.6,309.8,1502,42.4,133,0,No Failure
LWPNMA208131,2991,L50170,L,300.6,309.8,1688,28.6,135,0,No Failure
LWPNMA208132,2992,M17851,M,300.5,309.7,1341,50.9,137,0,No Failure
LWPNMA208133,2993,M17852,M,300.5,309.7,1685,29.4,140,0,No Failure
LWPNMA208134,2994,M17853,M,300.5,309.8,1370,55.9,143,0,No Failure
LWPNMA208135,2995,L50174,L,300.5,309.8,1461,52.5,146,0,No Failure
LWPNMA208136,2996,L50175,L,300.5,309.8,1550,37.4,148,0,No Failure
LWPNMA208137,2997,M17856,M,300.5,309.8,1508,37.8,150,0,No Failure
LWPNMA208138,2998,L50177,L,300.5,309.8,1345,62.7,153,0,No Failure
LWPNMA208139,2999,L50178,L,300.5,309.7,1616,34.5,155,0,No Failure
LWPNMA208140,3000,L50179,L,300.5,309.7,1395,61,157,0,No Failure
LWPNMA208141,3001,H32414,H,300.5,309.8,1324,72.8,159,1,Power Failure
LWPNMA208142,3002,L50181,L,300.5,309.8,1445,43.9,164,0,No Failure
LWPNMA208143,3003,M17862,M,300.5,309.8,1555,38.9,166,0,No Failure
LWPNMA208144,3004,M17863,M,300.6,309.9,1449,42.4,169,0,No Failure
LWPNMA208145,3005,M17864,M,300.5,309.9,1466,53.2,172,0,No Failure
LWPNMA208146,3006,L50185,L,300.5,309.9,1503,37.4,175,0,No Failure
LWPNMA208147,3007,L50186,L,300.4,309.7,1488,35.7,177,0,No Failure
LWPNMA208148,3008,L50187,L,300.4,309.7,1314,50.2,179,0,No Failure
LWPNMA208149,3009,M17868,M,300.4,309.7,1547,38,181,0,No Failure
LWPNMA208150,3010,M17869,M,300.4,309.7,1466,39.8,184,0,No Failure
LWPNMA208151,3011,L50190,L,300.3,309.6,1537,37.1,187,0,No Failure
LWPNMA208152,3012,M17871,M,300.2,309.5,1434,51.5,189,0,No Failure
LWPNMA208153,3013,L50192,L,300.4,309.6,1432,44.7,192,0,No Failure
LWPNMA208154,3014,L50193,L,300.5,309.6,1390,48.4,194,0,No Failure
LWPNMA208155,3015,L50194,L,300.5,309.7,1580,42.8,196,0,No Failure
LWPNMA208156,3016,L50195,L,300.5,309.7,1589,30.5,198,0,No Failure
LWPNMA208157,3017,L50196,L,300.5,309.8,1441,48.8,200,0,No Failure
LWPNMA208158,3018,L50197,L,300.5,309.8,1305,51.7,202,0,No Failure
LWPNMA208159,3019,M17878,M,300.5,309.8,1566,35.9,204,0,No Failure
LWPNMA208160,3020,L50199,L,300.5,309.8,1379,54.2,207,1,Overstrain Failure
LWPNMA208161,3021,L50200,L,300.4,309.6,1543,38.1,209,0,No Failure
LWPNMA208162,3022,L50201,L,300.5,309.8,1421,49.6,211,0,No Failure
LWPNMA208163,3023,L50202,L,300.5,309.6,1760,30.6,213,0,No Failure
LWPNMA208164,3024,L50203,L,300.4,309.5,1711,29.2,215,0,No Failure
LWPNMA208165,3025,L50204,L,300.5,309.6,1465,41.6,217,0,No Failure
LWPNMA208166,3026,L50205,L,300.5,309.6,1366,50.2,219,0,No Failure
LWPNMA208167,3027,M17886,M,300.4,309.5,1888,21.9,221,0,No Failure
LWPNMA208168,3028,L50207,L,300.5,309.5,1777,23.6,0,0,No Failure
LWPNMA208169,3029,L50208,L,300.5,309.5,1379,55.6,2,0,No Failure
LWPNMA208170,3030,L50209,L,300.4,309.5,1525,51.3,4,0,No Failure
LWPNMA208171,3031,M17890,M,300.4,309.6,1563,34,6,0,No Failure
LWPNMA208172,3032,M17891,M,300.5,309.7,1389,43.3,9,0,No Failure
LWPNMA208173,3033,M17892,M,300.6,309.8,1447,42.9,12,0,No Failure
LWPNMA208174,3034,M17893,M,300.6,309.7,1934,22.8,15,0,No Failure
LWPNMA208175,3035,H32448,H,300.6,309.7,1470,43.8,18,0,No Failure
LWPNMA208176,3036,M17895,M,300.6,309.7,1428,42.6,23,0,No Failure
LWPNMA208177,3037,L50216,L,300.4,309.6,1319,48.1,26,0,No Failure
LWPNMA208178,3038,L50217,L,300.5,309.7,1887,24.3,28,0,No Failure
LWPNMA208179,3039,L50218,L,300.4,309.5,1349,50.4,30,0,No Failure
LWPNMA208180,3040,M17899,M,300.3,309.5,1665,31.4,32,0,No Failure
LWPNMA208181,3041,L50220,L,300.3,309.5,1474,38.7,35,0,No Failure
LWPNMA208182,3042,L50221,L,300.4,309.5,1543,38.9,37,0,No Failure
LWPNMA208183,3043,M17902,M,300.2,309.4,1459,43.9,39,0,No Failure
LWPNMA208184,3044,L50223,L,300.3,309.5,1551,37.9,42,0,No Failure
LWPNMA208185,3045,L50224,L,300.2,309.4,1981,21.4,44,0,No Failure
LWPNMA208186,3046,L50225,L,300.2,309.4,1526,35.3,46,0,No Failure
LWPNMA208187,3047,M17906,M,300.2,309.4,1501,40,48,0,No Failure
LWPNMA208188,3048,L50227,L,300.2,309.4,1558,38.3,51,0,No Failure
LWPNMA208189,3049,L50228,L,300.2,309.3,1532,43.2,53,0,No Failure
LWPNMA208190,3050,L50229,L,300.1,309.2,1326,55.9,55,0,No Failure
LWPNMA208191,3051,L50230,L,300.2,309.2,1431,51.3,57,0,No Failure
LWPNMA208192,3052,L50231,L,300.2,309.3,1366,49.3,59,0,No Failure
LWPNMA208193,3053,L50232,L,300.1,309.2,1421,42.5,61,0,No Failure
LWPNMA208194,3054,H32467,H,300.2,309.3,1506,35.6,63,0,No Failure
LWPNMA208195,3055,H32468,H,300.2,309.3,1342,48.7,68,0,No Failure
LWPNMA208196,3056,L50235,L,300.1,309.2,1427,37.6,73,0,No Failure
LWPNMA208197,3057,L50236,L,300.2,309.2,1667,29.9,75,0,No Failure
LWPNMA208198,3058,L50237,L,300.1,309.1,1400,46.7,77,0,No Failure
LWPNMA208199,3059,L50238,L,300,309,1709,32.1,79,0,No Failure
LWPNMA208200,3060,M17919,M,300,309,1368,45.8,81,0,No Failure
LWPNMA208201,3061,L50240,L,300,309.1,1882,23.8,84,0,No Failure
LWPNMA208202,3062,L50241,L,300.1,309.1,1353,58.7,86,0,No Failure
LWPNMA208203,3063,L50242,L,299.9,309,1553,40,88,0,No Failure
LWPNMA208204,3064,L50243,L,300,309.1,1431,45.4,90,0,No Failure
LWPNMA208205,3065,M17924,M,300.1,309.1,1731,30.4,92,0,No Failure
LWPNMA208206,3066,M17925,M,300.1,309.2,1687,27.7,95,0,Random Failures
LWPNMA208207,3067,M17926,M,300.1,309.2,1457,44.3,98,0,No Failure
LWPNMA208208,3068,L50247,L,300.1,309.2,1533,37,101,0,No Failure
LWPNMA208209,3069,H32482,H,300,309,1622,31.8,103,0,No Failure
LWPNMA208210,3070,L50249,L,300,309.1,1791,28.2,108,0,No Failure
LWPNMA208211,3071,L50250,L,300,309.1,1631,28.3,110,0,No Failure
LWPNMA208212,3072,L50251,L,300,309,2174,16.9,112,0,No Failure
LWPNMA208213,3073,L50252,L,300.1,309,1314,58.2,114,0,No Failure
LWPNMA208214,3074,L50253,L,300.1,309.1,1478,46.9,116,0,No Failure
LWPNMA208215,3075,L50254,L,300.1,309.2,1783,27.3,118,0,No Failure
LWPNMA208216,3076,M17935,M,300.1,309.2,1385,46.1,120,0,No Failure
LWPNMA208217,3077,L50256,L,300,309.2,1444,43.6,123,0,No Failure
LWPNMA208218,3078,L50257,L,300.1,309.3,1841,23,125,0,No Failure
LWPNMA208219,3079,M17938,M,300.1,309.4,1349,56.2,127,0,No Failure
LWPNMA208220,3080,L50259,L,300.1,309.3,1340,56,130,0,No Failure
LWPNMA208221,3081,M17940,M,299.9,309.2,1539,43.2,132,0,No Failure
LWPNMA208222,3082,M17941,M,300,309.3,1932,21.8,135,0,No Failure
LWPNMA208223,3083,M17942,M,300,309.3,1407,43.9,138,0,No Failure
LWPNMA208224,3084,L50263,L,300.1,309.3,1712,28.5,141,0,No Failure
LWPNMA208225,3085,H32498,H,300.1,309.4,1329,55.2,143,0,No Failure
LWPNMA208226,3086,L50265,L,300.1,309.2,1441,42.9,148,0,No Failure
LWPNMA208227,3087,L50266,L,300,309.2,1610,32.1,150,0,No Failure
LWPNMA208228,3088,M17947,M,300,309.1,1474,45.2,152,0,No Failure
LWPNMA208229,3089,M17948,M,300,309.1,1624,30.8,155,0,No Failure
LWPNMA208230,3090,H32503,H,300.1,309.3,1520,38.2,158,0,No Failure
LWPNMA208231,3091,H32504,H,300.1,309.3,1448,45.8,163,0,No Failure
LWPNMA208232,3092,L50271,L,300,309.3,1558,29.7,168,0,No Failure
LWPNMA208233,3093,M17952,M,300,309.3,2293,16.3,170,0,No Failure
LWPNMA208234,3094,L50273,L,300,309.3,1397,51.2,173,0,No Failure
LWPNMA208235,3095,L50274,L,300,309.3,1972,22,175,0,No Failure
LWPNMA208236,3096,M17955,M,299.9,309.2,1574,36.5,177,0,No Failure
LWPNMA208237,3097,L50276,L,299.9,309.2,1560,38.9,180,0,No Failure
LWPNMA208238,3098,M17957,M,299.9,309.2,1353,49.8,182,0,No Failure
LWPNMA208239,3099,M17958,M,299.9,309.2,1389,51.2,185,0,No Failure
LWPNMA208240,3100,M17959,M,299.9,309.1,1513,43.8,188,0,No Failure
LWPNMA208241,3101,L50280,L,299.8,309.1,1578,42.1,191,0,No Failure
LWPNMA208242,3102,H32515,H,299.8,309,1467,37.3,193,0,No Failure
LWPNMA208243,3103,L50282,L,299.9,309.1,1412,48.3,198,0,No Failure
LWPNMA208244,3104,L50283,L,299.8,309.1,1668,30.3,200,0,No Failure
LWPNMA208245,3105,M17964,M,299.8,309.2,1678,29.8,202,0,No Failure
LWPNMA208246,3106,L50285,L,299.8,309.1,1612,35.4,205,0,No Failure
LWPNMA208247,3107,L50286,L,299.8,309.1,1485,39.9,207,0,No Failure
LWPNMA208248,3108,M17967,M,299.8,309.1,1456,39.4,209,0,No Failure
LWPNMA208249,3109,L50288,L,299.8,309.2,1504,38.7,212,0,No Failure
LWPNMA208250,3110,L50289,L,299.9,309.2,1491,44.3,214,0,No Failure
LWPNMA208251,3111,H32524,H,299.9,309.2,1525,33.2,0,0,No Failure
LWPNMA208252,3112,L50291,L,300,309.2,1759,27.9,5,0,No Failure
LWPNMA208253,3113,M17972,M,299.8,309.1,1355,56.7,7,0,No Failure
LWPNMA208254,3114,M17973,M,299.9,309.1,1345,56.8,10,0,No Failure
LWPNMA208255,3115,M17974,M,299.9,309.2,1683,30.5,13,0,No Failure
LWPNMA208256,3116,L50295,L,299.9,309.2,1658,34.8,16,0,No Failure
LWPNMA208257,3117,L50296,L,300,309.2,1566,34.4,18,0,No Failure
LWPNMA208258,3118,M17977,M,300.1,309.3,1469,43.9,20,0,No Failure
LWPNMA208259,3119,M17978,M,300.2,309.5,1458,46.9,23,0,No Failure
LWPNMA208260,3120,L50299,L,300.1,309.4,1858,23.6,26,0,No Failure
LWPNMA208261,3121,H32534,H,300.1,309.4,1563,40.8,28,0,No Failure
LWPNMA208262,3122,L50301,L,300.1,309.4,2141,17.9,33,0,No Failure
LWPNMA208263,3123,L50302,L,300,309.3,1473,46,35,0,No Failure
LWPNMA208264,3124,H32537,H,300,309.4,1498,38.5,37,0,No Failure
LWPNMA208265,3125,L50304,L,300.1,309.4,1568,39.7,42,0,No Failure
LWPNMA208266,3126,L50305,L,300.1,309.4,1694,27.4,44,0,No Failure
LWPNMA208267,3127,L50306,L,300,309.4,1499,35.7,46,0,No Failure
LWPNMA208268,3128,L50307,L,300,309.5,1717,28.3,48,0,No Failure
LWPNMA208269,3129,M17988,M,300.1,309.5,1462,42.8,50,0,No Failure
LWPNMA208270,3130,L50309,L,300.1,309.6,1642,34.5,53,0,No Failure
LWPNMA208271,3131,L50310,L,300.1,309.6,1760,25.4,55,0,No Failure
LWPNMA208272,3132,L50311,L,300.1,309.5,1660,32.7,57,0,No Failure
LWPNMA208273,3133,L50312,L,300.1,309.5,1557,40.6,59,0,No Failure
LWPNMA208274,3134,H32547,H,300.2,309.6,1442,49.2,61,0,No Failure
LWPNMA208275,3135,L50314,L,300.2,309.6,1359,51.5,66,0,No Failure
LWPNMA208276,3136,L50315,L,300.4,309.8,1342,52.5,68,0,No Failure
LWPNMA208277,3137,L50316,L,300.4,309.9,1435,54.8,70,0,No Failure
LWPNMA208278,3138,L50317,L,300.4,309.9,1567,36.5,72,0,No Failure
LWPNMA208279,3139,L50318,L,300.4,309.9,1376,43.5,74,0,No Failure
LWPNMA208280,3140,H32553,H,300.4,309.9,1513,38.7,76,0,No Failure
LWPNMA208281,3141,H32554,H,300.4,309.9,2563,12.8,81,1,Power Failure
LWPNMA208282,3142,L50321,L,300.5,310,1521,45.1,86,0,No Failure
LWPNMA208283,3143,L50322,L,300.6,310,1658,34.7,88,0,No Failure
LWPNMA208284,3144,H32557,H,300.6,310,1419,42.4,90,0,No Failure
LWPNMA208285,3145,M18004,M,300.6,310,1478,36.3,95,0,No Failure
LWPNMA208286,3146,M18005,M,300.5,310,1415,43.5,98,0,No Failure
LWPNMA208287,3147,M18006,M,300.5,309.9,1780,26.5,101,0,No Failure
LWPNMA208288,3148,M18007,M,300.4,309.7,1440,42.8,104,0,No Failure
LWPNMA208289,3149,H32562,H,300.4,309.8,1448,39.7,107,0,No Failure
LWPNMA208290,3150,H32563,H,300.4,309.7,1500,35.2,112,0,No Failure
LWPNMA208291,3151,L50330,L,300.4,309.8,1513,32.9,117,0,No Failure
LWPNMA208292,3152,L50331,L,300.5,309.8,1428,43.8,119,0,No Failure
LWPNMA208293,3153,M18012,M,300.5,309.8,1473,42.3,121,0,No Failure
LWPNMA208294,3154,M18013,M,300.5,309.9,1483,49.3,124,0,No Failure
LWPNMA208295,3155,L50334,L,300.4,309.7,1534,42.5,127,0,No Failure
LWPNMA208296,3156,L50335,L,300.5,309.8,1367,54,129,0,No Failure
LWPNMA208297,3157,L50336,L,300.4,309.7,1467,36.9,131,0,No Failure
LWPNMA208298,3158,M18017,M,300.4,309.7,1488,42.2,133,0,No Failure
LWPNMA208299,3159,L50338,L,300.4,309.7,1679,30.1,136,0,No Failure
LWPNMA208300,3160,H32573,H,300.4,309.8,1409,47.5,138,0,No Failure
LWPNMA208301,3161,M18020,M,300.4,309.7,1367,51.2,143,0,No Failure
LWPNMA208302,3162,L50341,L,300.4,309.8,1314,63.1,146,0,No Failure
LWPNMA208303,3163,L50342,L,300.5,309.9,1480,40,148,0,No Failure
LWPNMA208304,3164,L50343,L,300.4,309.8,1549,38.9,150,0,No Failure
LWPNMA208305,3165,L50344,L,300.4,309.7,1685,31.3,152,0,No Failure
LWPNMA208306,3166,L50345,L,300.4,309.6,1536,34.5,154,0,No Failure
LWPNMA208307,3167,M18026,M,300.4,309.7,1539,37.7,156,0,No Failure
LWPNMA208308,3168,L50347,L,300.4,309.7,1384,45.1,159,0,No Failure
LWPNMA208309,3169,M18028,M,300.4,309.6,1614,30.3,161,0,No Failure
LWPNMA208310,3170,M18029,M,300.4,309.6,1675,35.5,164,0,No Failure
LWPNMA208311,3171,M18030,M,300.4,309.7,1685,32.3,167,0,No Failure
LWPNMA208312,3172,L50351,L,300.4,309.6,1386,56.9,170,0,No Failure
LWPNMA208313,3173,M18032,M,300.3,309.6,1488,41.3,172,0,No Failure
LWPNMA208314,3174,L50353,L,300.3,309.6,1624,32.6,175,0,No Failure
LWPNMA208315,3175,L50354,L,300.3,309.6,1600,34.6,177,0,No Failure
LWPNMA208316,3176,L50355,L,300.3,309.6,1468,44.7,179,0,No Failure
LWPNMA208317,3177,L50356,L,300.3,309.6,1435,45.4,181,0,No Failure
LWPNMA208318,3178,M18037,M,300.2,309.5,1564,33.4,183,0,No Failure
LWPNMA208319,3179,M18038,M,300.2,309.4,1329,53.6,186,0,No Failure
LWPNMA208320,3180,L50359,L,300.1,309.3,1570,36.8,189,0,No Failure
LWPNMA208321,3181,M18040,M,300.2,309.4,1433,48.8,191,0,No Failure
LWPNMA208322,3182,L50361,L,300.2,309.4,1527,37,194,0,No Failure
LWPNMA208323,3183,M18042,M,300.1,309.3,1443,50.3,196,0,No Failure
LWPNMA208324,3184,L50363,L,300.1,309.3,1616,32,199,0,No Failure
LWPNMA208325,3185,L50364,L,300.1,309.3,1654,31,201,0,No Failure
